t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s
78.396937,pos_sweep,-17.910993576,-1.767150044,-0.023437500,-17.935913572,0.000000000
78.401866,pos_sweep,-17.917129517,-1.325362444,-0.023437500,-17.940205721,0.000000000
78.406840,pos_sweep,-17.921348572,-0.662681222,-0.023437500,-17.944493385,0.000000000
78.414109,pos_sweep,-17.925565720,-1.325362444,-0.023437500,-17.948776564,0.000000000
78.416831,pos_sweep,-17.929975510,-0.981750011,-0.019531250,-17.953055255,0.000000000
78.421832,pos_sweep,-17.935728073,-1.374449968,-0.019531250,-17.957329457,0.000000000
78.426869,pos_sweep,-17.940906525,-1.251731277,-0.019531250,-17.961599171,0.000000000
78.431841,pos_sweep,-17.943973541,-0.932662487,-0.027343750,-17.965864394,0.000000000
78.436834,pos_sweep,-17.947042465,-1.079924941,-0.027343750,-17.970125125,0.000000000
78.442925,pos_sweep,-17.950685501,-0.613593757,-0.027343750,-17.974381364,0.000000000
78.449015,pos_sweep,-17.957012177,-0.760856271,-0.023437500,-17.978633110,0.000000000
78.451855,pos_sweep,-17.960271835,-0.981750011,-0.011718750,-17.982880361,0.000000000
78.456846,pos_sweep,-17.964490891,-0.785399973,-0.027343750,-17.987123116,0.000000000
78.461839,pos_sweep,-17.966791153,-0.441787511,-0.027343750,-17.991361374,0.000000000
78.466844,pos_sweep,-17.968900681,-0.392699987,-0.042968750,-17.995595135,0.000000000
78.471857,pos_sweep,-17.971393585,-0.859031260,-0.042968750,-17.999824396,0.000000000
78.476829,pos_sweep,-17.974269867,-0.760856271,-0.039062500,-18.004049158,0.000000000
78.481843,pos_sweep,-17.978872299,-1.178099990,-0.039062500,-18.008269418,0.000000000
78.486850,pos_sweep,-17.985198975,-1.840781212,-0.019531250,-18.012485177,0.000000000
78.491843,pos_sweep,-17.990951538,-1.178099990,-0.023437500,-18.016696432,0.000000000
78.496858,pos_sweep,-17.995553970,-0.883575022,-0.027343750,-18.020903183,0.000000000
78.501911,pos_sweep,-18.000347137,-1.153556228,-0.027343750,-18.025105429,0.000000000
78.506938,pos_sweep,-18.005716324,-1.497168779,-0.023437500,-18.029303169,0.000000000
78.511927,pos_sweep,-18.011468887,-1.325362444,-0.019531250,-18.033496402,0.000000000
78.516908,pos_sweep,-18.015687943,-0.539962471,-0.019531250,-18.037685126,0.000000000
78.521838,pos_sweep,-18.018371582,-0.834487498,-0.039062500,-18.041869340,0.000000000
78.526937,pos_sweep,-18.020481110,-0.687224984,-0.039062500,-18.046049044,0.000000000
78.531826,pos_sweep,-18.022974014,-0.638137519,-0.039062500,-18.050224237,0.000000000
78.536818,pos_sweep,-18.026617050,-0.736312509,-0.035156250,-18.054394917,0.000000000
78.541817,pos_sweep,-18.031219482,-1.030837536,-0.039062500,-18.058561084,0.000000000
78.546890,pos_sweep,-18.036012650,-0.908118725,-0.035156250,-18.062722735,0.000000000
78.551905,pos_sweep,-18.039464951,-0.662681222,-0.039062500,-18.066879871,0.000000000
78.556840,pos_sweep,-18.041957855,-0.687224984,-0.042968750,-18.071032491,0.000000000
78.561825,pos_sweep,-18.044067383,-0.662681222,-0.050781250,-18.075180593,0.000000000
78.566926,pos_sweep,-18.047134399,-0.932662487,-0.042968750,-18.079324175,0.000000000
78.571910,pos_sweep,-18.051353455,-0.981750011,-0.039062500,-18.083463239,0.000000000
78.576830,pos_sweep,-18.057106018,-1.472625017,-0.035156250,-18.087597781,0.000000000
78.581829,pos_sweep,-18.063432693,-1.349906206,-0.035156250,-18.091727801,0.000000000
78.587836,pos_sweep,-18.068418503,-0.687224984,-0.039062500,-18.095853298,0.000000000
78.592156,pos_sweep,-18.071678162,-0.908118725,-0.039062500,-18.099974272,0.000000000
78.596825,pos_sweep,-18.075704575,-0.883575022,-0.039062500,-18.104090720,0.000000000
78.603963,pos_sweep,-18.081649780,-1.448081255,-0.027343750,-18.108202642,0.000000000
78.606964,pos_sweep,-18.087018967,-1.079924941,-0.027343750,-18.112310038,0.000000000
78.611839,pos_sweep,-18.091619492,-1.251731277,-0.027343750,-18.116412905,0.000000000
78.616826,pos_sweep,-18.094688416,-0.932662487,-0.039062500,-18.120511243,0.000000000
78.621899,pos_sweep,-18.097372055,-0.539962471,-0.035156250,-18.124605051,0.000000000
78.626812,pos_sweep,-18.101398468,-1.079924941,-0.035156250,-18.128694328,0.000000000
78.631812,pos_sweep,-18.106000900,-0.834487498,-0.027343750,-18.132779073,0.000000000
78.636839,pos_sweep,-18.110603333,-0.687224984,-0.035156250,-18.136859284,0.000000000
78.641849,pos_sweep,-18.114053726,-0.785399973,-0.039062500,-18.140934961,0.000000000
78.647816,pos_sweep,-18.116355896,-0.760856271,-0.042968750,-18.145006104,0.000000000
78.651826,pos_sweep,-18.117696762,-0.711768746,-0.054687500,-18.149072709,0.000000000
78.656829,pos_sweep,-18.119998932,-0.564506233,-0.042968750,-18.153134778,0.000000000
78.661828,pos_sweep,-18.123258591,-0.834487498,-0.042968750,-18.157192308,0.000000000
78.666824,pos_sweep,-18.127861023,-0.932662487,-0.035156250,-18.161245299,0.000000000
78.671902,pos_sweep,-18.133996964,-1.546256304,-0.035156250,-18.165293750,0.000000000
78.676833,pos_sweep,-18.139556885,-0.883575022,-0.039062500,-18.169337659,0.000000000
78.681833,pos_sweep,-18.143966675,-0.908118725,-0.039062500,-18.173377026,0.000000000
78.686836,pos_sweep,-18.148569107,-1.202643752,-0.042968750,-18.177411850,0.000000000
78.691823,pos_sweep,-18.154129028,-1.251731277,-0.035156250,-18.181442129,0.000000000
78.701966,pos_sweep,-18.163333893,-1.398993731,-0.027343750,-18.185467863,0.000000000
78.702828,pos_sweep,-18.165443420,-1.030837536,-0.027343750,-18.189489050,0.000000000
78.707833,pos_sweep,-18.167552948,-0.245437503,-0.039062500,-18.193505690,0.000000000
78.712866,pos_sweep,-18.170236588,-0.564506233,-0.023437500,-18.197517782,0.000000000
78.717815,pos_sweep,-18.174072266,-0.981750011,-0.027343750,-18.201525325,0.000000000
78.722817,pos_sweep,-18.179824829,-1.889868736,-0.027343750,-18.205528317,0.000000000
78.728242,pos_sweep,-18.185001373,-0.785399973,-0.023437500,-18.209526757,0.000000000
78.733135,pos_sweep,-18.189411163,-1.153556228,-0.039062500,-18.213520646,0.000000000
78.738011,pos_sweep,-18.191328049,-0.613593757,-0.042968750,-18.217509981,0.000000000
78.742822,pos_sweep,-18.192863464,-0.392699987,-0.042968750,-18.221494761,0.000000000
78.747812,pos_sweep,-18.194780350,-0.245437503,-0.050781250,-18.225474986,0.000000000
78.752843,pos_sweep,-18.198040009,-1.104468703,-0.050781250,-18.229450655,0.000000000
78.757794,pos_sweep,-18.202066422,-0.932662487,-0.042968750,-18.233421766,0.000000000
78.762787,pos_sweep,-18.207628250,-1.276275039,-0.039062500,-18.237388319,0.000000000
78.767791,pos_sweep,-18.212421417,-1.006293774,-0.042968750,-18.241350313,0.000000000
78.772870,pos_sweep,-18.215488434,-0.466331244,-0.039062500,-18.245307747,0.000000000
78.777790,pos_sweep,-18.218173981,-0.564506233,-0.050781250,-18.249260619,0.000000000
78.782795,pos_sweep,-18.221624374,-1.030837536,-0.050781250,-18.253208928,0.000000000
78.787795,pos_sweep,-18.226610184,-1.497168779,-0.039062500,-18.257152675,0.000000000
78.792791,pos_sweep,-18.232555389,-1.349906206,-0.035156250,-18.261091857,0.000000000
78.797789,pos_sweep,-18.238115311,-1.153556228,-0.035156250,-18.265026474,0.000000000
78.802790,pos_sweep,-18.241950989,-0.834487498,-0.027343750,-18.268956524,0.000000000
78.807790,pos_sweep,-18.245210648,-0.760856271,-0.039062500,-18.272882008,0.000000000
78.812838,pos_sweep,-18.249620438,-1.202643752,-0.035156250,-18.276802923,0.000000000
78.817805,pos_sweep,-18.255947113,-1.104468703,-0.023437500,-18.280719269,0.000000000
78.823042,pos_sweep,-18.262275696,-1.227187514,-0.011718750,-18.284631045,0.000000000
78.828485,pos_sweep,-18.267068863,-0.760856271,-0.019531250,-18.288538249,0.000000000
78.832802,pos_sweep,-18.271287918,-1.276275039,-0.023437500,-18.292440882,0.000000000
78.837802,pos_sweep,-18.275890350,-1.423537493,-0.011718750,-18.296338941,0.000000000
78.842805,pos_sweep,-18.281259537,-1.079924941,-0.007812500,-18.300232426,0.000000000
78.847802,pos_sweep,-18.286819458,-0.981750011,-0.011718750,-18.304121337,0.000000000
78.852899,pos_sweep,-18.290845871,-0.981750011,-0.011718750,-18.308005671,0.000000000
78.857882,pos_sweep,-18.293338776,-0.662681222,-0.023437500,-18.311885428,0.000000000
78.862803,pos_sweep,-18.295831680,-0.613593757,-0.023437500,-18.315760607,0.000000000
78.867805,pos_sweep,-18.299283981,-0.613593757,-0.007812500,-18.319631207,0.000000000
78.872794,pos_sweep,-18.304077148,-1.570799947,-0.019531250,-18.323497228,0.000000000
78.877793,pos_sweep,-18.308486938,-1.104468703,-0.019531250,-18.327358667,0.000000000
78.882903,pos_sweep,-18.311746597,-0.466331244,-0.023437500,-18.331215525,0.000000000
78.887816,pos_sweep,-18.313856125,-0.539962471,-0.035156250,-18.335067800,0.000000000
78.892788,pos_sweep,-18.315582275,-0.417243749,-0.027343750,-18.338915491,0.000000000
78.897797,pos_sweep,-18.317882538,-0.490875006,-0.039062500,-18.342758597,0.000000000
78.902787,pos_sweep,-18.321334839,-1.227187514,-0.027343750,-18.346597118,0.000000000
78.907804,pos_sweep,-18.325744629,-1.202643752,-0.023437500,-18.350431052,0.000000000
78.912790,pos_sweep,-18.331497192,-1.153556228,-0.019531250,-18.354260398,0.000000000
78.917787,pos_sweep,-18.336866379,-1.079924941,-0.023437500,-18.358085156,0.000000000
78.922798,pos_sweep,-18.340892792,-0.834487498,-0.023437500,-18.361905325,0.000000000
78.927792,pos_sweep,-18.344152451,-1.006293774,-0.023437500,-18.365720902,0.000000000
78.932802,pos_sweep,-18.347602844,-0.834487498,-0.023437500,-18.369531889,0.000000000
78.937769,pos_sweep,-18.352205276,-1.104468703,-0.019531250,-18.373338283,0.000000000
78.942782,pos_sweep,-18.357191086,-1.104468703,-0.019531250,-18.377140084,0.000000000
78.947781,pos_sweep,-18.360643387,-0.515418768,-0.023437500,-18.380937290,0.000000000
78.952832,pos_sweep,-18.362367630,-0.196349993,-0.035156250,-18.384729901,0.000000000
78.957791,pos_sweep,-18.363327026,-0.098174997,-0.042968750,-18.388517916,0.000000000
78.962850,pos_sweep,-18.364477158,-0.245437503,-0.042968750,-18.392301334,0.000000000
78.967775,pos_sweep,-18.366586685,-0.466331244,-0.042968750,-18.396080154,0.000000000
78.972794,pos_sweep,-18.369270325,-0.687224984,-0.042968750,-18.399854375,0.000000000
78.977781,pos_sweep,-18.372915268,-0.834487498,-0.039062500,-18.403623996,0.000000000
78.982825,pos_sweep,-18.377515793,-1.055381298,-0.039062500,-18.407389015,0.000000000
78.987803,pos_sweep,-18.382501602,-1.129012465,-0.039062500,-18.411149433,0.000000000
78.992772,pos_sweep,-18.385953903,-0.638137519,-0.039062500,-18.414905249,0.000000000
78.997950,pos_sweep,-18.388254166,-0.589049995,-0.050781250,-18.418656460,0.000000000
79.002939,pos_sweep,-18.390171051,-0.441787511,-0.050781250,-18.422403067,0.000000000
79.007773,pos_sweep,-18.392856598,-0.908118725,-0.054687500,-18.426145068,0.000000000
79.013927,pos_sweep,-18.396883011,-1.202643752,-0.050781250,-18.429882463,0.000000000
79.017798,pos_sweep,-18.401292801,-1.178099990,-0.042968750,-18.433615251,0.000000000
79.022911,pos_sweep,-18.407238007,-1.202643752,-0.039062500,-18.437343429,0.000000000
79.027811,pos_sweep,-18.412031174,-0.883575022,-0.050781250,-18.441066999,0.000000000
79.032798,pos_sweep,-18.414524078,-0.687224984,-0.050781250,-18.444785958,0.000000000
79.037805,pos_sweep,-18.416633606,-0.785399973,-0.058593750,-18.448500306,0.000000000
79.042861,pos_sweep,-18.418933868,-0.687224984,-0.054687500,-18.452210042,0.000000000
79.047791,pos_sweep,-18.422193527,-1.079924941,-0.054687500,-18.455915165,0.000000000
79.052784,pos_sweep,-18.426603317,-1.570799947,-0.050781250,-18.459615674,0.000000000
79.057773,pos_sweep,-18.431589127,-0.957206249,-0.035156250,-18.463311568,0.000000000
79.062842,pos_sweep,-18.436382294,-1.129012465,-0.042968750,-18.467002846,0.000000000
79.067782,pos_sweep,-18.439451218,-0.662681222,-0.039062500,-18.470689508,0.000000000
79.072803,pos_sweep,-18.442518234,-0.687224984,-0.050781250,-18.474371551,0.000000000
79.077955,pos_sweep,-18.446161270,-1.030837536,-0.042968750,-18.478048977,0.000000000
79.082815,pos_sweep,-18.450763702,-1.546256304,-0.039062500,-18.481721782,0.000000000
79.087800,pos_sweep,-18.456516266,-1.178099990,-0.039062500,-18.485389968,0.000000000
79.092790,pos_sweep,-18.461118698,-0.760856271,-0.035156250,-18.489053531,0.000000000
79.097795,pos_sweep,-18.464185715,-0.809943736,-0.039062500,-18.492712473,0.000000000
79.102796,pos_sweep,-18.466487885,-0.760856271,-0.039062500,-18.496366791,0.000000000
79.107775,pos_sweep,-18.469171524,-0.687224984,-0.050781250,-18.500016486,0.000000000
79.112835,pos_sweep,-18.473007202,-1.325362444,-0.039062500,-18.503661555,0.000000000
79.117784,pos_sweep,-18.477800369,-1.079924941,-0.039062500,-18.507301999,0.000000000
79.122819,pos_sweep,-18.482786179,-1.423537493,-0.039062500,-18.510937815,0.000000000
79.127771,pos_sweep,-18.486236572,-0.883575022,-0.042968750,-18.514569004,0.000000000
79.132768,pos_sweep,-18.488346100,-0.319068760,-0.050781250,-18.518195564,0.000000000
79.137781,pos_sweep,-18.489881516,-0.343612492,-0.054687500,-18.521817495,0.000000000
79.142767,pos_sweep,-18.491415024,-0.294524997,-0.054687500,-18.525434795,0.000000000
79.147769,pos_sweep,-18.494482040,-1.104468703,-0.058593750,-18.529047464,0.000000000
79.152747,pos_sweep,-18.498125076,-0.932662487,-0.039062500,-18.532655501,0.000000000
79.157750,pos_sweep,-18.503303528,-1.178099990,-0.042968750,-18.536258904,0.000000000
79.162744,pos_sweep,-18.509056091,-1.349906206,-0.039062500,-18.539857673,0.000000000
79.167824,pos_sweep,-18.513656616,-1.030837536,-0.039062500,-18.543451808,0.000000000
79.172764,pos_sweep,-18.516916275,-0.687224984,-0.042968750,-18.547041306,0.000000000
79.177746,pos_sweep,-18.520368576,-0.760856271,-0.042968750,-18.550626168,0.000000000
79.182766,pos_sweep,-18.524971008,-0.932662487,-0.039062500,-18.554206392,0.000000000
79.187747,pos_sweep,-18.530530930,-1.374449968,-0.027343750,-18.557781978,0.000000000
79.192751,pos_sweep,-18.535133362,-1.079924941,-0.035156250,-18.561352924,0.000000000
79.197826,pos_sweep,-18.537817001,-0.883575022,-0.039062500,-18.564919230,0.000000000
79.202752,pos_sweep,-18.539352417,-0.589049995,-0.050781250,-18.568480894,0.000000000
79.207751,pos_sweep,-18.540693283,0.147262499,-0.050781250,-18.572037917,0.000000000
79.212748,pos_sweep,-18.543569565,-0.908118725,-0.050781250,-18.575590296,0.000000000
79.217765,pos_sweep,-18.547212601,-0.834487498,-0.042968750,-18.579138032,0.000000000
79.222750,pos_sweep,-18.552007675,-1.153556228,-0.039062500,-18.582681123,0.000000000
79.227749,pos_sweep,-18.556608200,-0.981750011,-0.035156250,-18.586219568,0.000000000
79.232751,pos_sweep,-18.561019897,-1.079924941,-0.039062500,-18.589753366,0.000000000
79.237747,pos_sweep,-18.563512802,-1.006293774,-0.042968750,-18.593282517,0.000000000
79.242745,pos_sweep,-18.565620422,-0.392699987,-0.050781250,-18.596807020,0.000000000
79.247747,pos_sweep,-18.568496704,-0.539962471,-0.050781250,-18.600326874,0.000000000
79.252744,pos_sweep,-18.572332382,-0.662681222,-0.042968750,-18.603842077,0.000000000
79.257744,pos_sweep,-18.577892303,-1.472625017,-0.027343750,-18.607352630,0.000000000
79.262745,pos_sweep,-18.584220886,-1.178099990,-0.027343750,-18.610858530,0.000000000
79.267742,pos_sweep,-18.590164185,-1.030837536,-0.023437500,-18.614359778,0.000000000
79.272748,pos_sweep,-18.594959259,-1.079924941,-0.023437500,-18.617856373,0.000000000
79.277752,pos_sweep,-18.600135803,-1.153556228,-0.011718750,-18.621348313,0.000000000
79.282759,pos_sweep,-18.606271744,-1.521712542,-0.007812500,-18.624835597,0.000000000
79.287746,pos_sweep,-18.611257553,-0.662681222,-0.007812500,-18.628318226,0.000000000
79.293040,pos_sweep,-18.614517212,-0.662681222,-0.023437500,-18.631796197,0.000000000
79.297748,pos_sweep,-18.616817474,-0.687224984,-0.039062500,-18.635269510,0.000000000
79.302752,pos_sweep,-18.619310379,-0.809943736,-0.027343750,-18.638738165,0.000000000
79.307751,pos_sweep,-18.622762680,-0.957206249,-0.023437500,-18.642202160,0.000000000
79.312752,pos_sweep,-18.627363205,-1.546256304,-0.019531250,-18.645661494,0.000000000
79.317749,pos_sweep,-18.632158279,-1.129012465,-0.011718750,-18.649116167,0.000000000
79.322753,pos_sweep,-18.635417938,-0.687224984,-0.023437500,-18.652566177,0.000000000
79.327749,pos_sweep,-18.637144089,-0.981750011,-0.027343750,-18.656011525,0.000000000
79.332752,pos_sweep,-18.637910843,-0.368156254,-0.039062500,-18.659452208,0.000000000
79.337749,pos_sweep,-18.639251709,-0.368156254,-0.035156250,-18.662888227,0.000000000
79.342793,pos_sweep,-18.641170502,-0.490875006,-0.035156250,-18.666319580,0.000000000
79.347747,pos_sweep,-18.643663406,-0.760856271,-0.039062500,-18.669746266,0.000000000
79.352735,pos_sweep,-18.646923065,-0.957206249,-0.039062500,-18.673168285,0.000000000
79.357752,pos_sweep,-18.651140213,-1.202643752,-0.027343750,-18.676585636,0.000000000
79.362740,pos_sweep,-18.655742645,-1.251731277,-0.027343750,-18.679998317,0.000000000
79.367728,pos_sweep,-18.659385681,-0.932662487,-0.035156250,-18.683406328,0.000000000
79.372731,pos_sweep,-18.661687851,-0.957206249,-0.042968750,-18.686809669,0.000000000
79.377730,pos_sweep,-18.662645340,-0.049087498,-0.050781250,-18.690208338,0.000000000
79.382768,pos_sweep,-18.664178848,-0.269981235,-0.050781250,-18.693602334,0.000000000
79.387804,pos_sweep,-18.665714264,-0.098174997,-0.054687500,-18.696991657,0.000000000
79.392737,pos_sweep,-18.668207169,-0.760856271,-0.050781250,-18.700376306,0.000000000
79.397727,pos_sweep,-18.671274185,-0.785399973,-0.042968750,-18.703756279,0.000000000
79.402737,pos_sweep,-18.675683975,-1.030837536,-0.039062500,-18.707131577,0.000000000
79.407736,pos_sweep,-18.681053162,-1.104468703,-0.035156250,-18.710502198,0.000000000
79.412725,pos_sweep,-18.685655594,-0.564506233,-0.039062500,-18.713868141,0.000000000
79.417736,pos_sweep,-18.689298630,-0.834487498,-0.039062500,-18.717229406,0.000000000
79.422736,pos_sweep,-18.691598892,-0.294524997,-0.042968750,-18.720585991,0.000000000
79.427740,pos_sweep,-18.694284439,-0.417243749,-0.042968750,-18.723937897,0.000000000
79.432780,pos_sweep,-18.697927475,-0.859031260,-0.039062500,-18.727285121,0.000000000
79.437739,pos_sweep,-18.702337265,-0.883575022,-0.039062500,-18.730627663,0.000000000
79.442866,pos_sweep,-18.707323074,-1.202643752,-0.039062500,-18.733965523,0.000000000
79.447763,pos_sweep,-18.710773468,-1.006293774,-0.035156250,-18.737298700,0.000000000
79.452728,pos_sweep,-18.712499619,-0.539962471,-0.042968750,-18.740627192,0.000000000
79.457729,pos_sweep,-18.714418411,-1.006293774,-0.042968750,-18.743950998,0.000000000
79.462728,pos_sweep,-18.716335297,-0.392699987,-0.050781250,-18.747270119,0.000000000
79.467733,pos_sweep,-18.718444824,-0.834487498,-0.054687500,-18.750584553,0.000000000
79.472729,pos_sweep,-18.721128464,-0.859031260,-0.050781250,-18.753894300,0.000000000
79.477731,pos_sweep,-18.724771500,-0.736312509,-0.054687500,-18.757199358,0.000000000
79.482727,pos_sweep,-18.729757309,-1.227187514,-0.042968750,-18.760499726,0.000000000
79.487723,pos_sweep,-18.734743118,-1.030837536,-0.042968750,-18.763795405,0.000000000
79.492764,pos_sweep,-18.738962173,-0.515418768,-0.039062500,-18.767086392,0.000000000
79.497742,pos_sweep,-18.742412567,-0.834487498,-0.039062500,-18.770372688,0.000000000
79.502731,pos_sweep,-18.746438980,-1.325362444,-0.039062500,-18.773654291,0.000000000
79.507735,pos_sweep,-18.751424789,-1.619887471,-0.023437500,-18.776931201,0.000000000
79.512739,pos_sweep,-18.757177353,-1.276275039,-0.027343750,-18.780203417,0.000000000
79.517753,pos_sweep,-18.761970520,-1.055381298,-0.035156250,-18.783470937,0.000000000
79.522758,pos_sweep,-18.765422821,-0.932662487,-0.027343750,-18.786733762,0.000000000
79.527746,pos_sweep,-18.767723083,-0.957206249,-0.027343750,-18.789991890,0.000000000
79.532737,pos_sweep,-18.769832611,-0.490875006,-0.027343750,-18.793245320,0.000000000
79.537727,pos_sweep,-18.773284912,-0.785399973,-0.027343750,-18.796494053,0.000000000
79.542746,pos_sweep,-18.778461456,-1.227187514,-0.011718750,-18.799738086,0.000000000
79.547734,pos_sweep,-18.783638000,-1.276275039,-0.019531250,-18.802977419,0.000000000
79.552729,pos_sweep,-18.787281036,-1.055381298,-0.023437500,-18.806212051,0.000000000
79.557731,pos_sweep,-18.789199829,-0.392699987,-0.035156250,-18.809441982,0.000000000
79.562727,pos_sweep,-18.790540695,-0.613593757,-0.039062500,-18.812667210,0.000000000
79.567735,pos_sweep,-18.792076111,-0.539962471,-0.035156250,-18.815887735,0.000000000
79.572710,pos_sweep,-18.793992996,-0.613593757,-0.042968750,-18.819103557,0.000000000
79.577707,pos_sweep,-18.797061920,-0.760856271,-0.039062500,-18.822314673,0.000000000
79.582867,pos_sweep,-18.801279068,-0.834487498,-0.027343750,-18.825521084,0.000000000
79.587793,pos_sweep,-18.805881500,-0.760856271,-0.023437500,-18.828722789,0.000000000
79.592720,pos_sweep,-18.810100555,-0.687224984,-0.023437500,-18.831919786,0.000000000
79.597710,pos_sweep,-18.812593460,-0.760856271,-0.039062500,-18.835112076,0.000000000
79.602719,pos_sweep,-18.813743591,-0.589049995,-0.039062500,-18.838299656,0.000000000
79.607711,pos_sweep,-18.814701080,-0.343612492,-0.042968750,-18.841482527,0.000000000
79.612720,pos_sweep,-18.816427231,-0.589049995,-0.050781250,-18.844660688,0.000000000
79.617708,pos_sweep,-18.818920135,-0.932662487,-0.042968750,-18.847834137,0.000000000
79.622718,pos_sweep,-18.822179794,-0.883575022,-0.039062500,-18.851002875,0.000000000
79.627713,pos_sweep,-18.826589584,-1.349906206,-0.035156250,-18.854166900,0.000000000
79.632719,pos_sweep,-18.831768036,-0.760856271,-0.027343750,-18.857326211,0.000000000
79.637721,pos_sweep,-18.835794449,-0.687224984,-0.035156250,-18.860480808,0.000000000
79.642702,pos_sweep,-18.838478088,-0.760856271,-0.039062500,-18.863630690,0.000000000
79.647710,pos_sweep,-18.840204239,-0.589049995,-0.039062500,-18.866775856,0.000000000
79.652713,pos_sweep,-18.842313766,-0.589049995,-0.042968750,-18.869916305,0.000000000
79.657718,pos_sweep,-18.845380783,-0.638137519,-0.035156250,-18.873052037,0.000000000
79.662705,pos_sweep,-18.849409103,-1.030837536,-0.035156250,-18.876183050,0.000000000
79.667718,pos_sweep,-18.854776382,-1.178099990,-0.023437500,-18.879309345,0.000000000
79.672709,pos_sweep,-18.860145569,-0.859031260,-0.023437500,-18.882430919,0.000000000
79.677710,pos_sweep,-18.864171982,-0.564506233,-0.023437500,-18.885547773,0.000000000
79.682709,pos_sweep,-18.866664886,-0.687224984,-0.035156250,-18.888659906,0.000000000
79.687705,pos_sweep,-18.868583679,-0.466331244,-0.035156250,-18.891767316,0.000000000
79.692714,pos_sweep,-18.871076584,-0.564506233,-0.035156250,-18.894870004,0.000000000
79.697718,pos_sweep,-18.874526978,-0.957206249,-0.027343750,-18.897967967,0.000000000
79.702719,pos_sweep,-18.878746033,-0.957206249,-0.011718750,-18.901061207,0.000000000
79.707717,pos_sweep,-18.883922577,-0.957206249,-0.019531250,-18.904149721,0.000000000
79.712706,pos_sweep,-18.887565613,-0.760856271,-0.023437500,-18.907233509,0.000000000
79.717710,pos_sweep,-18.889101028,-0.098174997,-0.035156250,-18.910312570,0.000000000
79.722706,pos_sweep,-18.890251160,-0.073631249,-0.035156250,-18.913386903,0.000000000
79.727788,pos_sweep,-18.891975403,-0.613593757,-0.039062500,-18.916456509,0.000000000
79.732708,pos_sweep,-18.894084930,-0.760856271,-0.042968750,-18.919521385,0.000000000
79.739225,pos_sweep,-18.896961212,-1.202643752,-0.039062500,-18.922581531,0.000000000
79.742721,pos_sweep,-18.900987625,-0.908118725,-0.027343750,-18.925636947,0.000000000
79.747796,pos_sweep,-18.905973434,-0.957206249,-0.019531250,-18.928687631,0.000000000
79.752738,pos_sweep,-18.910575867,-0.981750011,-0.023437500,-18.931733583,0.000000000
79.757711,pos_sweep,-18.913452148,-0.490875006,-0.035156250,-18.934774802,0.000000000
79.762723,pos_sweep,-18.915752411,-0.662681222,-0.027343750,-18.937811287,0.000000000
79.767707,pos_sweep,-18.917478561,-0.294524997,-0.027343750,-18.940843038,0.000000000
79.772684,pos_sweep,-18.919971466,-0.539962471,-0.039062500,-18.943870054,0.000000000
79.777705,pos_sweep,-18.923423767,-0.760856271,-0.035156250,-18.946892334,0.000000000
79.782728,pos_sweep,-18.928024292,-1.055381298,-0.023437500,-18.949909877,0.000000000
79.787686,pos_sweep,-18.933393478,-1.202643752,-0.019531250,-18.952922682,0.000000000
79.792714,pos_sweep,-18.937612534,-1.006293774,-0.019531250,-18.955930750,0.000000000
79.797690,pos_sweep,-18.939722061,-0.441787511,-0.027343750,-18.958934078,0.000000000
79.802691,pos_sweep,-18.941062927,-0.147262499,-0.027343750,-18.961932667,0.000000000
79.807689,pos_sweep,-18.942981720,-0.515418768,-0.035156250,-18.964926515,0.000000000
79.812695,pos_sweep,-18.945474625,-0.809943736,-0.023437500,-18.967915622,0.000000000
79.817685,pos_sweep,-18.948734283,-1.055381298,-0.023437500,-18.970899987,0.000000000
79.822688,pos_sweep,-18.953527451,-1.497168779,-0.019531250,-18.973879609,0.000000000
79.827690,pos_sweep,-18.958513260,-0.859031260,-0.019531250,-18.976854488,0.000000000
79.832691,pos_sweep,-18.962730408,-0.687224984,-0.019531250,-18.979824622,0.000000000
79.837712,pos_sweep,-18.965032578,-0.466331244,-0.023437500,-18.982790012,0.000000000
79.842685,pos_sweep,-18.966566086,-0.466331244,-0.027343750,-18.985750656,0.000000000
79.847684,pos_sweep,-18.967908859,-0.269981235,-0.035156250,-18.988706553,0.000000000
79.852693,pos_sweep,-18.970209122,-0.859031260,-0.027343750,-18.991657703,0.000000000
79.857684,pos_sweep,-18.973085403,-0.662681222,-0.027343750,-18.994604106,0.000000000
79.862709,pos_sweep,-18.977111816,-0.981750011,-0.023437500,-18.997545759,0.000000000
79.867742,pos_sweep,-18.981906891,-1.153556228,-0.019531250,-19.000482664,0.000000000
79.872690,pos_sweep,-18.985740662,-1.030837536,-0.023437500,-19.003414818,0.000000000
79.877684,pos_sweep,-18.987850189,-0.368156254,-0.023437500,-19.006342221,0.000000000
79.882689,pos_sweep,-18.989383698,-0.343612492,-0.027343750,-19.009264873,0.000000000
79.887690,pos_sweep,-18.990535736,-0.343612492,-0.035156250,-19.012182772,0.000000000
79.892815,pos_sweep,-18.991876602,-0.662681222,-0.039062500,-19.015095919,0.000000000
79.897689,pos_sweep,-18.993410110,-0.613593757,-0.035156250,-19.018004311,0.000000000
79.902688,pos_sweep,-18.995903015,-0.834487498,-0.035156250,-19.020907949,0.000000000
79.907688,pos_sweep,-18.999162674,-0.859031260,-0.035156250,-19.023806832,0.000000000
